"arXiv_id","Nishino_Rating"
"1101.5680","0"
"1101.5610","0"
"1101.5301","0"
"1101.5115","-1"
"1101.5077","-1"
"1101.3717","0"
"1101.3281","-1"
"1101.3217","0"
"1101.2881","-1"
"1101.2799","-1"
"1101.2659","0"
"1101.2646","0"
"1101.2385","0"
"1101.2356","-1"
"1101.2354","-1"
"1101.2055","0"
"1101.2054","0"
"1101.1874","0"
"1101.1669","-1"
"1101.1626","-1"
"1101.1621","-1"
"1101.1375","0"
"1101.1374","0"
"1101.1186","-1"
"1101.1145","0"
"1101.0962","0"
"1101.0024","0"
"1101.0527","0"
"1101.0430","-1"
"1101.0035","-1"
"1212.6965","0"
"1212.6951","0"
"1212.6812","-1"
"1212.6779","0"
"1212.6634","0"
"1212.6322","0"
"1212.6255","0"
"1212.6012","0"
"1212.5634","0"
"1212.5607","-1"
"1212.5339","-1"
"1212.5269","-1"
"1212.5005","0"
"1212.4764","-1"
"1212.4655","-1"
"1212.4644","-1"
"1212.4636","-1"
"1212.4328","-1"
"1212.4159","-1"
"1212.3963","0"
"1212.3833","0"
"1212.3759","-1"
"1212.3632","0"
"1212.3570","0"
"1212.3366","0"
"1212.3344","-1"
"1212.3086","-1"
"1212.2983","0"
"1212.2839","-1"
"1212.2679","0"
"1212.2219","0"
"1212.2121","-1"
"1212.2095","-1"
"1212.1999","0"
"1212.1767","0"
"1212.1753","-1"
"1212.1311","0"
"1212.1114","1"
"1212.0414","0"
"1212.0223","0"
"1212.0012","0"
"1211.7083","0"
"1211.7010","0"
"1211.5850","-1"
"1211.5764","-1"
"1211.5522","0"
"1211.5384","0"
"1211.5202","0"
"1211.4908","0"
"1211.4925","0"
"1211.4538","0"
"1211.4086","0"
"1211.4054","0"
"1211.4050","0"
"1211.3935","0"
"1211.3877","-1"
"1211.3675","0"
"1211.3494","0"
"1211.3464","0"
"1211.3241","-1"
"1211.3353","0"
"1212.3278","-1"
"1211.2704","-1"
"1211.2623","-1"
"1211.2509","0"
"1211.2474","0"
"1211.2242","-1"
"1211.1521","-1"
"1211.1195","0"
"1211.0984","0"
"1211.0982","0"
"1211.0892","0"
"1211.0581","-1"
"1211.0478","-1"
"1211.0321","-1"
"1211.0295","0"
"1211.0294","-1"
"1210.8403","0"
"1210.8377","-1"
"1210.8361","-1"
"1210.8199","0"
"1210.8142","0"
"1210.7843","-1"
"1210.7710","0"
"1210.7633","-1"
"1210.7328","-1"
"1210.7323","0"
"1210.6759","0"
"1210.6922","0"
"1210.6613","0"
"1210.5707","-1"
"1210.5605","0"
"1210.5601","0"
"1210.5527","-1"
"1210.5519","0"
"1210.5518","0"
"1210.5453","0"
"1210.5401","0"
"1210.5359","1"
"1210.5189","0"
"1210.5168","0"
"1210.5053","-1"
"1210.4671","-1"
"1210.4621","0"
"1209.2428","-1"
"1210.3207","-1"
"1210.2830","0"
"1210.2812","0"
"1210.2685","0"
"1210.2470","0"
"1210.2360","-1"
"1210.1895","0"
"1210.1831","-1"
"1210.1585","0"
"1210.1481","0"
"1210.1400","0"
"1210.1398","0"
"1210.1281","-1"
"1210.0215","-1"
"1210.0054","-1"
"1210.0299","0"
"1209.6468","0"
"1209.6091","0"
"1209.6040","0"
"1209.5827","-1"
"1209.5303","-1"
"1209.5310","-1"
"1209.4646","-1"
"1209.3898","0"
"1209.3965","0"
"1209.3304","0"
"1209.3268","0"
"1209.2719","0"
"1209.2387","0"
"1209.2062","0"
"1209.1913","0"
"1209.1858","-1"
"1209.1810","0"
"1209.1643","-1"
"1209.1451","-1"
"1209.1446","-1"
"1209.1010","0"
"1209.0776","-1"
"1209.0769","-1"
"1209.0631","0"
"1209.0688","-1"
"1209.0649","-1"
"1209.0454","0"
"1209.0062","-1"
"1208.6589","-1"
"1208.6586","0"
"1208.5845","-1"
"1208.5103","0"
"1208.5305","0"
"1208.5106","0"
"1208.4962","-1"
"1208.4862","1"
"1208.4647","-1"
"1208.4306","0"
"1208.3918","-1"
"1208.4056","0"
"1208.4033","0"
"1208.3919","0"
"1208.3825","0"
"1208.3656","-1"
"1208.3503","0"
"1208.3469","0"
"1208.2911","0"
"1208.2872","0"
"1208.2623","0"
"1208.2235","0"
"1208.2225","0"
"1208.2143","-1"
"1208.1961","-1"
"1208.1773","0"
"1208.1645","-1"
"1208.1729","0"
"1208.1556","0"
"1208.1354","-1"
"1208.1060","0"
"1208.0965","-1"
"1208.0706","0"
"1208.0735","-1"
"1208.0697","0"
"1208.0678","-1"
"1208.0206","0"
"1208.0471","-1"
"1208.0343","-1"
"1208.0170","0"
"1207.6879","0"
"1207.7119","1"
"1207.6835","0"
"1207.6771","0"
"1207.6752","-1"
"1207.6537","0"
"1207.6608","0"
"1207.6065","-1"
"1207.6048","-1"
"1207.6029","0"
"1207.5846","0"
"1207.5316","0"
"1207.5084","-1"
"1207.5000","0"
"1207.4805","-1"
"1207.4777","-1"
"1207.4580","-1"
"1207.2664","-1"
"1207.4395","-1"
"1207.3957","0"
"1207.3820","-1"
"1207.3426","0"
"1207.3360","-1"
"1207.2650","-1"
"1207.2631","-1"
"1207.2267","0"
"1207.2001","0"
"1207.1861","-1"
"1207.1725","0"
"1207.1671","0"
"1207.1525","0"
"1207.1073","0"
"1207.1059","0"
"1207.0862","0"
"1207.0691","0"
"1207.0678","0"
"1207.0652","0"
"1207.0636","0"
"1207.0444","-1"
"1207.0358","0"
"1207.0185","0"
"1207.0011","0"
"1206.6997","-1"
"1203.3888","0"
"1206.6203","0"
"1206.6069","-1"
"1206.6048","-1"
"1206.5553","-1"
"1206.5512","0"
"1206.5225","-1"
"1206.5165","0"
"1206.4847","0"
"1206.4372","0"
"1206.4829","0"
"1206.4254","0"
"1206.4075","-1"
"1206.3984","0"
"1206.3653","0"
"1206.2947","-1"
"1206.3117","-1"
"1206.3102","-1"
"1206.2505","-1"
"1206.2462","0"
"1206.2186","0"
"1206.2019","0"
"1206.1034","0"
"1206.0559","-1"
"1206.0316","-1"
"1206.0222","0"
"1206.0131","-1"
"1205.6426","0"
"1205.6390","-1"
"1205.5667","-1"
"1205.5636","0"
"1205.5296","-1"
"1205.5291","-1"
"1205.5277","0"
"1205.5113","-1"
"1205.5225","-1"
"1205.5095","0"
"1205.5036","-1"
"1205.4858","0"
"1205.4854","0"
"1205.4850","0"
"1204.5783","0"
"1204.5405","-1"
"1205.4331","0"
"1205.4289","0"
"1205.4198","0"
"1205.4154","0"
"1205.3850","0"
"1205.3838","-1"
"1205.3742","0"
"1205.3315","-1"
"1205.3303","-1"
"1205.3239","0"
"1205.2674","0"
"1205.2211","0"
"1205.2125","0"
"1205.2091","0"
"1205.1464","0"
"1205.1020","0"
"1205.0639","1"
"1205.0681","-1"
"1205.0496","0"
"1205.0026","-1"
"1204.6682","0"
"1204.6667","-1"
"1204.5964","0"
"1204.5769","-1"
"1204.5212","0"
"1204.5111","0"
"1204.5080","0"
"1204.5027","0"
"1204.4933","0"
"1204.4791","0"
"1204.3934","0"
"1204.3911","-1"
"1204.3474","0"
"1204.3324","0"
"1204.2862","0"
"1204.2819","-1"
"1204.2500","0"
"1204.2450","-1"
"1204.2309","-1"
"1204.2155","-1"
"1204.2118","0"
"1204.1838","-1"
"1204.1382","-1"
"1204.1340","-1"
"1204.1114","-1"
"1204.0792","0"
"1204.0622","-1"
"1204.0413","0"
"1204.0113","-1"
"1204.0003","0"
"1203.6883","0"
"1203.6381","-1"
"1203.6363","0"
"1203.6228","-1"
"1203.6067","-1"
"1203.5813","-1"
"1203.5801","-1"
"1203.5999","0"
"1203.5752","-1"
"1203.5094","-1"
"1203.4848","0"
"1203.4816","0"
"1203.4565","0"
"1203.4774","-1"
"1203.4741","0"
"1203.4719","-1"
"1203.4500","0"
"1203.4007","-1"
"1203.3752","-1"
"1203.2829","0"
"1203.2820","0"
"1203.2326","0"
"1203.2523","1"
"1203.2222","0"
"1203.1727","0"
"1203.1412","0"
"1203.1120","0"
"1202.6406","-1"
"1202.6147","0"
"1202.5969","0"
"1202.5664","0"
"1202.5623","-1"
"1202.5532","0"
"1202.5225","0"
"1202.4788","0"
"1202.3400","0"
"1202.3336","0"
"1202.3118","-1"
"1202.2333","-1"
"1202.0202","0"
"1202.1932","-1"
"1202.1809","0"
"1202.1522","0"
"1202.1016","-1"
"1202.0947","0"
"1202.0812","0"
"1202.0383","0"
"1202.0177","0"
"1201.6668","0"
"1201.6625","-1"
"1201.6367","-1"
"1201.6324","0"
"1201.6121","0"
"1201.5927","0"
"1201.5620","-1"
"1201.6264","0"
"1201.6136","-1"
"1201.6133","-1"
"1201.5636","0"
"1201.5627","0"
"1201.5323","0"
"1201.5276","0"
"1201.4174","0"
"1201.4104","-1"
"1201.3975","1"
"1201.3974","1"
"1201.3945","0"
"1201.3837","0"
"1201.3695","-1"
"1201.3387","-1"
"1201.3305","0"
"1201.3096","-1"
"1201.3080","0"
"1201.2844","-1"
"1201.2749","-1"
"1201.2648","-1"
"1201.1932","0"
"1201.2030","0"
"1201.1435","0"
"1201.1144","1"
"1201.0388","0"
"1201.0200","0"
"1201.0039","0"
"1312.6893","0"
"1312.6828","-1"
"1312.6793","1"
"1312.6717","-1"
"1312.6672","0"
"1312.6654","0"
"1312.6542","0"
"1312.6131","0"
"1312.6044","0"
"1312.6007","-1"
"1312.5646","-1"
"1312.5319","0"
"1312.4612","-1"
"1312.4578","0"
"1312.4575","0"
"1312.4558","-1"
"1312.4519","0"
"1312.4165","0"
"1312.3954","-1"
"1312.3922","0"
"1312.3890","-1"
"1312.3771","-1"
"1312.3646","-1"
"1312.3461","0"
"1312.3127","0"
"1312.3093","0"
"1312.2938","0"
"1312.2643","-1"
"1312.2415","1"
"1312.2236","-1"
"1312.1695","-1"
"1312.1183","-1"
"1312.0970","1"
"1312.0952","0"
"1312.1168","-1"
"1312.0905","0"
"1312.0626","0"
"1312.0619","0"
"1312.0303","1"
"1312.0230","-1"
"1311.7473","-1"
"1311.7272","0"
"1311.7146","-1"
"1311.6696","0"
"1311.6474","-1"
"1311.6577","1"
"1311.6095","0"
"1311.5962","0"
"1311.5861","0"
"1311.5509","0"
"1311.5403","-1"
"1311.5300","0"
"1311.5216","0"
"1311.5038","0"
"1311.4826","0"
"1311.4711","0"
"1311.4557","0"
"1311.4531","0"
"1311.4430","0"
"1311.4173","-1"
"1311.3697","-1"
"1311.3439","0"
"1311.3309","-1"
"1311.3143","0"
"1311.2936","0"
"1311.2946","-1"
"1311.2615","0"
"1311.2510","0"
"1311.2348","0"
"1311.1954","0"
"1311.1825","0"
"1311.1784","-1"
"1311.1685","-1"
"1311.1646","0"
"1311.1643","-1"
"1311.1469","0"
"1311.1284","-1"
"1311.1273","0"
"1311.1218","-1"
"1311.1200","-1"
"1311.0967","0"
"1311.0448","0"
"1311.0108","0"
"1311.0005","0"
"1310.8586","0"
"1310.8552","-1"
"1310.8372","0"
"1310.8023","0"
"1310.8018","0"
"1310.8017","0"
"1310.8000","0"
"1310.7812","-1"
"1310.7605","1"
"1310.7564","-1"
"1310.7520","-1"
"1310.7455","0"
"1310.6490","0"
"1310.6952","0"
"1310.6480","0"
"1310.5673","-1"
"1310.5153","-1"
"1310.5100","-1"
"1310.4979","0"
"1310.4886","-1"
"1310.4864","-1"
"1310.4719","0"
"1310.4551","0"
"1310.4525","0"
"1310.4507","0"
"1310.4140","-1"
"1310.4118","0"
"1310.3846","-1"
"1310.3385","0"
"1310.3340","0"
"1310.3188","-1"
"1310.3169","0"
"1310.2976","-1"
"1310.2736","0"
"1310.2724","0"
"1310.2589","0"
"1310.2560","0"
"1310.2263","0"
"1310.2221","0"
"1310.0964","0"
"1310.1589","-1"
"1310.1556","0"
"1310.1315","0"
"1310.0929","-1"
"1310.0846","-1"
"1310.0829","-1"
"1310.0373","-1"
"1310.0127","0"
"1310.0051","0"
"1309.7915","-1"
"1309.7913","0"
"1309.7542","0"
"1309.7438","0"
"1309.7401","-1"
"1309.7387","0"
"1309.7174","0"
"1309.6886","-1"
"1309.6873","0"
"1309.7032","-1"
"1309.6623","1"
"1309.6282","0"
"1309.5669","0"
"1309.5586","-1"
"1309.5573","-1"
"1309.5571","0"
"1309.5119","0"
"1309.4963","0"
"1309.4880","0"
"1309.4603","0"
"1309.4596","0"
"1309.4593","-1"
"1309.4412","0"
"1309.4181","-1"
"1309.4003","0"
"1309.3974","0"
"1309.3793","-1"
"1309.3789","-1"
"1309.3757","0"
"1309.2320","0"
"1309.2308","-1"
"1309.2217","-1"
"1309.2189","0"
"1309.2255","0"
"1309.2013","0"
"1309.1548","-1"
"1309.1471","-1"
"1309.1171","0"
"1309.1058","0"
"1309.1052","-1"
"1309.0851","0"
"1309.0816","0"
"1309.0590","-1"
"1309.0402","0"
"1308.6710","0"
"1308.6289","-1"
"1308.6381","0"
"1308.6257","-1"
"1308.5952","0"
"1308.5747","0"
"1308.5424","-1"
"1308.5519","0"
"1308.4851","0"
"1308.4746","0"
"1308.4699","0"
"1308.4611","0"
"1308.4156","0"
"1308.4151","0"
"1308.4037","-1"
"1308.3988","0"
"1308.3792","-1"
"1308.3672","-1"
"1308.3631","0"
"1308.3318","1"
"1308.3463","0"
"1308.3259","-1"
"1308.3237","0"
"1308.3195","0"
"1308.2850","-1"
"1308.2759","-1"
"1308.2712","0"
"1308.2342","-1"
"1308.1914","0"
"1308.2019","0"
"1308.1903","-1"
"1308.1167","-1"
"1308.1100","-1"
"1308.0756","0"
"1308.0738","0"
"1308.0723","-1"
"1308.0361","0"
"1308.0316","0"
"1308.0277","-1"
"1308.0242","0"
"1308.0144","-1"
"1307.8416","0"
"1307.8363","0"
"1307.8337","-1"
"1307.8132","0"
"1307.8117","-1"
"1307.8034","0"
"1307.7763","0"
"1307.7726","0"
"1307.7718","0"
"1307.7676","0"
"1307.7506","-1"
"1307.7188","0"
"1307.7027","0"
"1307.6684","-1"
"1307.6852","0"
"1307.6617","-1"
"1307.6613","0"
"1307.6592","0"
"1307.6543","0"
"1307.5946","0"
"1307.5696","1"
"1307.5544","0"
"1307.5143","0"
"1307.4958","-1"
"1307.4283","0"
"1307.4071","0"
"1307.4053","0"
"1307.3993","-1"
"1307.3871","-1"
"1307.3870","0"
"1307.3713","0"
"1307.3710","1"
"1307.3645","-1"
"1307.3603","-1"
"1307.3256","-1"
"1307.3253","-1"
"1307.2932","-1"
"1307.2892","-1"
"1307.2762","0"
"1307.2288","-1"
"1307.1939","-1"
"1307.1781","-1"
"1307.1541","-1"
"1307.1522","0"
"1307.1486","-1"
"1307.0831","0"
"1307.0975","-1"
"1307.0716","-1"
"1307.0513","0"
"1307.0507","-1"
"1307.0311","-1"
"1306.4974","-1"
"1307.0370","0"
"1306.6757","-1"
"1306.6829","0"
"1306.6685","-1"
"1306.6602","-1"
"1306.6067","0"
"1306.5828","0"
"1306.5775","-1"
"1306.5753","-1"
"1306.5711","-1"
"1306.5671","0"
"1306.5604","-1"
"1306.5551","0"
"1306.5127","0"
"1306.4976","0"
"1306.4763","-1"
"1306.4751","0"
"1306.4347","-1"
"1306.4306","-1"
"1306.4216","0"
"1306.4003","0"
"1306.3662","-1"
"1305.6225","0"
"1306.3451","-1"
"1305.4988","-1"
"1306.2640","-1"
"1306.2987","0"
"1306.2698","-1"
"1306.2269","0"
"1306.2164","1"
"1306.2150","0"
"1306.1671","0"
"1306.1420","-1"
"1306.0982","-1"
"1306.0791","-1"
"1306.0716","-1"
"1306.0430","0"
"1305.7169","-1"
"1305.7018","0"
"1305.6880","0"
"1305.6848","-1"
"1305.6731","0"
"1305.6711","-1"
"1305.6703","0"
"1305.6702","-1"
"1305.6694","-1"
"1305.6538","-1"
"1305.6536","-1"
"1305.6418","-1"
"1305.5851","-1"
"1305.5834","-1"
"1305.5496","0"
"1305.4915","-1"
"1305.4802","-1"
"1305.4679","0"
"1305.4693","-1"
"1305.4527","-1"
"1305.4442","0"
"1305.3958","-1"
"1305.3765","0"
"1305.3291","0"
"1305.3030","0"
"1305.2967","0"
"1305.2663","0"
"1305.2392","-1"
"1305.2255","-1"
"1305.2176","0"
"1305.2018","0"
"1305.1949","-1"
"1305.1894","1"
"1305.1818","0"
"1305.1761","1"
"1305.1239","0"
"1305.1482","0"
"1305.1069","-1"
"1305.1064","-1"
"1305.0504","0"
"1305.0003","-1"
"1304.8096","0"
"1304.7985","-1"
"1304.4065","-1"
"1304.7725","0"
"1304.7676","0"
"1304.7362","-1"
"1304.7234","-1"
"1304.7146","-1"
"1304.7058","-1"
"1304.6890","0"
"1304.6877","0"
"1304.6874","0"
"1304.6402","-1"
"1304.6112","0"
"1304.6150","0"
"1304.5931","-1"
"1304.5959","-1"
"1304.5512","-1"
"1304.5340","0"
"1304.3925","-1"
"1304.3759","0"
"1304.3361","0"
"1304.2630","-1"
"1304.2628","-1"
"1304.2279","0"
"1304.2171","-1"
"1304.2120","0"
"1304.1585","0"
"1304.1339","0"
"1304.1323","0"
"1304.1222","0"
"1304.1158","-1"
"1304.0783","-1"
"1304.0762","-1"
"1304.0780","0"
"1304.0717","-1"
"1304.0392","-1"
"1303.7235","-1"
"1303.7221","-1"
"1303.7207","0"
"1303.7172","-1"
"1303.7169","0"
"1303.6963","0"
"1303.6955","-1"
"1303.6916","0"
"1303.6716","0"
"1303.6662","0"
"1303.6304","0"
"1303.6034","0"
"1303.5922","-1"
"1303.5499","-1"
"1303.5128","0"
"1303.4356","0"
"1303.4290","0"
"1303.4209","-1"
"1303.4190","0"
"1303.3942","0"
"1303.3860","0"
"1303.3795","-1"
"1303.3633","-1"
"1303.3613","0"
"1303.3583","0"
"1303.2287","0"
"1303.2492","0"
"1303.2431","0"
"1303.2408","0"
"1303.2082","-1"
"1303.1933","0"
"1303.1623","-1"
"1303.1605","-1"
"1303.1333","0"
"1303.1110","0"
"1303.1080","-1"
"1303.0829","-1"
"1303.0741","0"
"1303.0703","-1"
"1303.0616","0"
"1303.0441","0"
"1303.0305","0"
"1302.7121","-1"
"1302.6944","-1"
"1302.6222","0"
"1302.6136","0"
"1302.5836","-1"
"1302.5703","-1"
"1302.5582","0"
"1302.5285","0"
"1302.3980","0"
"1302.4274","0"
"1302.3893","0"
"1302.2868","0"
"1302.2826","0"
"1302.2700","0"
"1302.2667","0"
"1302.2636","0"
"1302.2239","0"
"1302.2298","0"
"1302.2095","0"
"1302.1908","-1"
"1302.1187","0"
"1302.1113","0"
"1302.1110","0"
"1302.1108","0"
"1302.0899","-1"
"1302.0709","-1"
"1302.0701","0"
"1302.0377","-1"
"1302.0306","0"
"1301.7683","0"
"1301.7596","-1"
"1301.7549","0"
"1301.7449","0"
"1301.7114","-1"
"1301.7242","0"
"1301.7100","-1"
"1301.6951","0"
"1301.6068","0"
"1301.6535","-1"
"1301.6439","0"
"1301.6401","0"
"1301.6323","1"
"1301.6214","-1"
"1301.5646","-1"
"1301.5719","0"
"1301.5329","0"
"1301.5008","-1"
"1301.4740","0"
"1301.4709","-1"
"1301.4492","0"
"1301.4246","0"
"1301.3802","-1"
"1301.3778","-1"
"1301.3735","0"
"1301.3693","-1"
"1301.3538","0"
"1301.3494","1"
"1206.4223","-1"
"1301.3386","0"
"1301.3317","0"
"1301.3261","-1"
"1301.3207","-1"
"1301.3124","0"
"1301.3068","0"
"1301.2843","-1"
"1301.2803","0"
"1301.2608","0"
"1301.2326","-1"
"1301.2246","0"
"1301.1495","-1"
"1301.1162","0"
"1301.1058","-1"
"1301.0853","0"
"1301.0777","-1"
"1301.0746","0"
"1301.0336","-1"
"1301.0233","-1"
"1301.0059","-1"
"1412.8382","0"
"1412.8177","0"
"1412.8115","0"
"1412.7901","0"
"1412.7894","-1"
"1412.7855","0"
"1412.7642","-1"
"1412.7568","-1"
"1412.7561","-1"
"1412.7123","0"
"1412.6796","-1"
"1412.6589","-1"
"1412.6529","-1"
"1412.6522","-1"
"1412.6362","-1"
"1412.6226","0"
"1412.6246","-1"
"1412.5746","0"
"1412.6047","0"
"1412.5985","-1"
"1412.5829","0"
"1412.5648","-1"
"1412.5605","-1"
"1412.5604","0"
"1412.5624","0"
"1412.5500","-1"
"1412.5472","-1"
"1412.5285","0"
"1412.5283","0"
"1412.4787","0"
"1412.4733","-1"
"1412.4263","0"
"1412.4029","0"
"1412.3946","-1"
"1412.3793","-1"
"1412.3780","0"
"1412.3546","-1"
"1412.3462","0"
"1412.3370","0"
"1412.3148","-1"
"1412.3117","-1"
"1412.3005","0"
"1412.2448","0"
"1412.2174","0"
"1412.1936","0"
"1412.1895","-1"
"1412.1851","-1"
"1412.1571","0"
"1412.1054","-1"
"1412.0761","-1"
"1412.0750","-1"
"1412.0732","1"
"1412.0677","-1"
"1412.0596","0"
"1412.0507","0"
"1412.0208","-1"
"1412.0092","0"
"1412.0061","0"
"1411.7950","0"
"1411.7442","0"
"1411.6932","0"
"1411.6778","0"
"1411.6618","0"
"1411.6439","0"
"1411.5962","-1"
"1411.5815","-1"
"1411.5791","-1"
"1411.5546","0"
"1411.5369","-1"
"1411.5352","-1"
"1411.5074","0"
"1411.4831","0"
"1411.4767","0"
"1411.4213","0"
"1411.4421","-1"
"1411.3940","-1"
"1411.3608","-1"
"1411.3505","-1"
"1411.3270","0"
"1411.3033","0"
"1411.2995","0"
"1411.2916","0"
"1411.2607","0"
"1411.2839","0"
"1411.2213","-1"
"1411.1664","0"
"1411.1327","-1"
"1411.1142","-1"
"1411.1068","-1"
"1411.0749","0"
"1411.0683","-1"
"1411.0391","0"
"1411.0660","-1"
"1411.0020","0"
"1410.8670","0"
"1410.8662","0"
"1410.8518","0"
"1410.7911","0"
"1410.7811","-1"
"1410.7702","-1"
"1410.7411","-1"
"1410.7407","-1"
"1410.7359","0"
"1410.6530","0"
"1410.6722","-1"
"1410.6630","0"
"1410.6507","0"
"1410.6407","0"
"1410.6165","-1"
"1410.6121","0"
"1410.5954","0"
"1410.5838","0"
"1410.5502","0"
"1410.5443","0"
"1410.5322","0"
"1410.4883","0"
"1410.4790","0"
"1410.4211","-1"
"1410.3831","-1"
"1410.4186","-1"
"1410.4067","0"
"1410.4051","-1"
"1410.3861","0"
"1410.3821","0"
"1410.3342","0"
"1410.3319","0"
"1410.2974","0"
"1410.2287","-1"
"1410.2288","-1"
"1410.2226","0"
"1410.2224","0"
"1410.2025","0"
"1410.2015","0"
"1410.1670","0"
"1410.1580","-1"
"1410.1392","-1"
"1410.0900","-1"
"1410.0877","0"
"1410.0687","0"
"1410.0484","-1"
"1410.0318","-1"
"1410.0315","-1"
"1409.8616","0"
"1409.8590","-1"
"1409.8509","-1"
"1409.8459","-1"
"1409.7995","0"
"1409.7873","0"
"1409.7358","-1"
"1409.7315","0"
"1409.7069","0"
"1409.7013","0"
"1409.7016","0"
"1409.6972","0"
"1409.6327","-1"
"1409.6242","-1"
"1409.6153","-1"
"1409.6096","-1"
"1409.5870","0"
"1409.5850","0"
"1409.4867","0"
"1409.4770","-1"
"1409.4709","0"
"1409.4280","0"
"1409.3916","0"
"1409.3895","0"
"1409.3416","-1"
"1409.3374","-1"
"1409.3269","-1"
"1409.3241","0"
"1409.3100","-1"
"1409.3057","0"
"1409.3056","0"
"1409.2407","0"
"1409.2150","0"
"1409.1953","0"
"1409.2256","0"
"1409.1757","0"
"1409.1671","0"
"1409.1659","0"
"1409.1252","0"
"1409.1405","-1"
"1409.1224","-1"
"1409.1008","-1"
"1409.0646","0"
"1409.0545","-1"
"1409.0335","0"
"1409.0142","-1"
"1408.7006","0"
"1408.6965","-1"
"1408.6837","0"
"1408.6633","-1"
"1408.6629","0"
"1408.5868","0"
"1408.5850","-1"
"1408.5595","-1"
"1408.5589","-1"
"1408.5341","-1"
"1408.5226","0"
"1408.5151","0"
"1408.5140","0"
"1408.5092","0"
"1408.5090","0"
"1408.5080","0"
"1408.5056","0"
"1408.5039","0"
"1408.4472","0"
"1408.4441","0"
"1408.4297","-1"
"1408.4037","0"
"1408.4020","0"
"1408.3890","-1"
"1408.3744","0"
"1408.3529","-1"
"1408.3471","-1"
"1408.3323","-1"
"1408.3131","0"
"1408.3043","0"
"1408.2834","0"
"1408.2570","-1"
"1408.2739","0"
"1408.2656","-1"
"1408.2642","0"
"1408.2533","0"
"1408.2251","0"
"1408.2068","-1"
"1408.1757","-1"
"1408.1891","0"
"1408.1890","0"
"1408.1716","-1"
"1408.1657","0"
"1408.1512","-1"
"1408.1282","-1"
"1408.1094","0"
"1408.0897","0"
"1408.0535","-1"
"1408.0179","0"
"1407.8521","0"
"1407.8243","-1"
"1407.8229","-1"
"1407.8203","0"
"1407.7773","0"
"1407.7057","-1"
"1407.6985","0"
"1407.6552","0"
"1407.6462","0"
"1407.6393","0"
"1407.6376","0"
"1407.6066","-1"
"1407.5980","-1"
"1407.5955","0"
"1407.5737","-1"
"1407.5464","-1"
"1407.5176","-1"
"1407.4995","0"
"1407.4970","0"
"1407.4911","0"
"1407.4829","0"
"1407.4606","0"
"1407.4476","0"
"1407.4437","-1"
"1407.4310","-1"
"1407.4262","0"
"1407.4251","0"
"1407.4189","0"
"1407.4107","0"
"1407.3924","0"
"1407.3830","0"
"1407.3790","0"
"1407.3413","0"
"1407.3779","0"
"1407.3456","0"
"1407.3124","0"
"1407.2658","-1"
"1407.2852","0"
"1407.2740","0"
"1407.2667","-1"
"1407.2463","0"
"1312.1426","-1"
"1407.2174","0"
"1407.2142","0"
"1407.2040","0"
"1407.1832","0"
"1407.1622","0"
"1407.1325","-1"
"1407.1299","-1"
"1407.1046","0"
"1407.1033","-1"
"1407.1025","0"
"1407.0994","0"
"1407.0872","0"
"1407.0707","-1"
"1407.0201","0"
"1407.0084","0"
"1407.0066","0"
"1407.0041","-1"
"1407.0029","0"
"1406.7832","0"
"1406.7477","0"
"1406.7214","-1"
"1406.7205","0"
"1406.7202","-1"
"1406.7113","0"
"1406.7038","0"
"1406.7026","-1"
"1406.6932","0"
"1406.6893","0"
"1406.6876","-1"
"1406.6841","0"
"1406.6643","0"
"1406.6364","-1"
"1406.6355","0"
"1406.6340","0"
"1406.6292","0"
"1406.5905","0"
"1406.5849","0"
"1406.5279","0"
"1406.5474","-1"
"1406.5382","0"
"1406.5308","0"
"1406.5094","0"
"1406.5090","0"
"1406.5070","-1"
"1406.5046","-1"
"1406.4863","0"
"1406.4849","0"
"1406.4767","0"
"1406.4167","-1"
"1406.4471","0"
"1406.4317","0"
"1406.4093","0"
"1406.4083","-1"
"1406.3632","0"
"1406.3631","0"
"1406.3588","0"
"1406.3444","-1"
"1406.3182","-1"
"1406.3200","-1"
"1406.2991","-1"
"1406.2973","0"
"1406.2705","-1"
"1406.2666","0"
"1406.2663","-1"
"1406.2338","-1"
"1406.1668","-1"
"1406.1471","0"
"1406.1382","-1"
"1406.1192","-1"
"1406.1021","-1"
"1406.0846","0"
"1406.0585","0"
"1406.0185","-1"
"1406.0181","0"
"1406.0114","-1"
"1405.7816","0"
"1405.7594","0"
"1405.7556","-1"
"1405.7391","-1"
"1405.7375","-1"
"1405.6823","0"
"1405.6728","0"
"1405.6054","-1"
"1405.6028","0"
"1405.5946","-1"
"1405.5875","-1"
"1405.5541","0"
"1405.5642","0"
"1405.5404","0"
"1405.5382","0"
"1405.5078","-1"
"1405.5185","0"
"1405.4811","0"
"1405.4246","0"
"1405.4135","0"
"1405.3762","0"
"1405.3616","-1"
"1405.3553","-1"
"1405.3517","-1"
"1405.3259","0"
"1405.3260","0"
"1405.3068","-1"
"1405.3047","0"
"1405.2971","0"
"1405.2950","-1"
"1405.2902","0"
"1405.2901","0"
"1405.2804","-1"
"1405.2749","-1"
"1405.2438","0"
"1405.2843","0"
"1405.2691","-1"
"1405.2184","-1"
"1405.2150","-1"
"1405.2147","0"
"1405.2043","-1"
"1405.1817","-1"
"1405.1720","-1"
"1405.1578","0"
"1405.1257","-1"
"1405.1225","0"
"1405.1179","1"
